dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1936-09-01,27.076999999999998,0.295,Rangoon,Burma,16.87N,95.44E
1936-10-01,26.638,0.212,Rangoon,Burma,16.87N,95.44E
1936-11-01,27.035,0.392,Rangoon,Burma,16.87N,95.44E
1936-12-01,25.662,0.715,Rangoon,Burma,16.87N,95.44E
1937-01-01,23.807,1.063,Rangoon,Burma,16.87N,95.44E
1937-02-01,25.874000000000002,0.29100000000000004,Rangoon,Burma,16.87N,95.44E
1937-03-01,27.633000000000003,0.607,Rangoon,Burma,16.87N,95.44E
1937-04-01,30.284000000000002,0.29600000000000004,Rangoon,Burma,16.87N,95.44E
1937-05-01,28.766,0.416,Rangoon,Burma,16.87N,95.44E
1937-06-01,27.436,0.209,Rangoon,Burma,16.87N,95.44E
1937-07-01,26.597,0.302,Rangoon,Burma,16.87N,95.44E
1937-08-01,26.801,0.519,Rangoon,Burma,16.87N,95.44E
1937-09-01,26.831000000000003,0.684,Rangoon,Burma,16.87N,95.44E
1937-10-01,27.171,0.366,Rangoon,Burma,16.87N,95.44E
1937-11-01,27.354000000000006,0.648,Rangoon,Burma,16.87N,95.44E
1937-12-01,23.901999999999997,0.967,Rangoon,Burma,16.87N,95.44E
1938-01-01,24.618000000000002,0.767,Rangoon,Burma,16.87N,95.44E
1938-02-01,25.939,0.34,Rangoon,Burma,16.87N,95.44E
1938-03-01,28.382,0.716,Rangoon,Burma,16.87N,95.44E
1938-04-01,30.12,0.889,Rangoon,Burma,16.87N,95.44E
1938-05-01,28.195,0.257,Rangoon,Burma,16.87N,95.44E
1938-06-01,26.952,0.23,Rangoon,Burma,16.87N,95.44E
1938-07-01,26.403000000000002,0.336,Rangoon,Burma,16.87N,95.44E
1938-08-01,26.363000000000003,0.16699999999999998,Rangoon,Burma,16.87N,95.44E
1938-09-01,26.993,0.192,Rangoon,Burma,16.87N,95.44E
1938-10-01,26.875999999999998,0.232,Rangoon,Burma,16.87N,95.44E
1938-11-01,25.945,0.633,Rangoon,Burma,16.87N,95.44E
1938-12-01,24.778000000000002,0.531,Rangoon,Burma,16.87N,95.44E
1939-01-01,24.365,0.611,Rangoon,Burma,16.87N,95.44E
1939-02-01,25.77,0.342,Rangoon,Burma,16.87N,95.44E
1939-03-01,28.489,0.233,Rangoon,Burma,16.87N,95.44E
1939-04-01,30.361,0.8270000000000001,Rangoon,Burma,16.87N,95.44E
1939-05-01,29.016,0.229,Rangoon,Burma,16.87N,95.44E
1939-06-01,27.116999999999997,0.254,Rangoon,Burma,16.87N,95.44E
1939-07-01,26.758000000000003,0.8390000000000001,Rangoon,Burma,16.87N,95.44E
1939-08-01,26.763,0.652,Rangoon,Burma,16.87N,95.44E
1939-09-01,26.622,0.453,Rangoon,Burma,16.87N,95.44E
1939-10-01,27.72,0.363,Rangoon,Burma,16.87N,95.44E
1939-11-01,27.27,0.5660000000000001,Rangoon,Burma,16.87N,95.44E
1939-12-01,22.888,0.8759999999999999,Rangoon,Burma,16.87N,95.44E
1940-01-01,22.244,0.65,Rangoon,Burma,16.87N,95.44E
1940-02-01,25.423000000000002,0.276,Rangoon,Burma,16.87N,95.44E
1940-03-01,27.253,0.45,Rangoon,Burma,16.87N,95.44E
1940-04-01,30.114,1.629,Rangoon,Burma,16.87N,95.44E
1940-05-01,29.27,0.219,Rangoon,Burma,16.87N,95.44E
1940-06-01,27.3,0.418,Rangoon,Burma,16.87N,95.44E
1940-07-01,26.598000000000003,0.469,Rangoon,Burma,16.87N,95.44E
1940-08-01,26.392,0.199,Rangoon,Burma,16.87N,95.44E
1940-09-01,27.135,0.279,Rangoon,Burma,16.87N,95.44E
1940-10-01,27.744,0.26,Rangoon,Burma,16.87N,95.44E
1940-11-01,26.909,0.336,Rangoon,Burma,16.87N,95.44E
1940-12-01,24.792,0.483,Rangoon,Burma,16.87N,95.44E
1941-01-01,24.449,0.53,Rangoon,Burma,16.87N,95.44E
1941-02-01,25.386,0.7170000000000001,Rangoon,Burma,16.87N,95.44E
1941-03-01,28.776,0.912,Rangoon,Burma,16.87N,95.44E
1941-04-01,31.004,0.611,Rangoon,Burma,16.87N,95.44E
1941-05-01,29.756999999999998,0.594,Rangoon,Burma,16.87N,95.44E
1941-06-01,27.423000000000002,0.451,Rangoon,Burma,16.87N,95.44E
1941-07-01,26.489,0.411,Rangoon,Burma,16.87N,95.44E
1941-08-01,26.741999999999997,0.339,Rangoon,Burma,16.87N,95.44E
1941-09-01,27.058000000000003,0.343,Rangoon,Burma,16.87N,95.44E
1941-10-01,27.128,0.331,Rangoon,Burma,16.87N,95.44E
1941-11-01,26.612,0.482,Rangoon,Burma,16.87N,95.44E
1941-12-01,25.556,0.478,Rangoon,Burma,16.87N,95.44E
1942-01-01,24.621,0.574,Rangoon,Burma,16.87N,95.44E
1942-02-01,26.392,0.8320000000000001,Rangoon,Burma,16.87N,95.44E
1942-03-01,29.26,1.113,Rangoon,Burma,16.87N,95.44E
1942-04-01,29.827,0.402,Rangoon,Burma,16.87N,95.44E
1942-05-01,29.314,0.3720000000000001,Rangoon,Burma,16.87N,95.44E
1942-06-01,27.455,0.5670000000000001,Rangoon,Burma,16.87N,95.44E
1942-07-01,26.674,0.396,Rangoon,Burma,16.87N,95.44E
1942-08-01,26.34,0.491,Rangoon,Burma,16.87N,95.44E
1942-09-01,26.944000000000006,0.326,Rangoon,Burma,16.87N,95.44E
1942-10-01,27.623,0.36,Rangoon,Burma,16.87N,95.44E
1942-11-01,27.105,0.409,Rangoon,Burma,16.87N,95.44E
1942-12-01,24.805,0.625,Rangoon,Burma,16.87N,95.44E
1943-01-01,24.141,0.498,Rangoon,Burma,16.87N,95.44E
1943-02-01,24.489,0.508,Rangoon,Burma,16.87N,95.44E
1943-03-01,27.962,0.436,Rangoon,Burma,16.87N,95.44E
1943-04-01,29.238000000000003,0.594,Rangoon,Burma,16.87N,95.44E
1943-05-01,29.37,0.47,Rangoon,Burma,16.87N,95.44E
1943-06-01,27.369,0.426,Rangoon,Burma,16.87N,95.44E
1943-07-01,26.606,0.476,Rangoon,Burma,16.87N,95.44E
1943-08-01,26.381999999999998,0.439,Rangoon,Burma,16.87N,95.44E
1943-09-01,27.039,0.444,Rangoon,Burma,16.87N,95.44E
1943-10-01,27.526999999999997,0.428,Rangoon,Burma,16.87N,95.44E
1943-11-01,26.794,0.369,Rangoon,Burma,16.87N,95.44E
1943-12-01,24.6,0.491,Rangoon,Burma,16.87N,95.44E
1944-01-01,24.921,0.413,Rangoon,Burma,16.87N,95.44E
1944-02-01,26.228,0.6890000000000001,Rangoon,Burma,16.87N,95.44E
1944-03-01,28.815,0.644,Rangoon,Burma,16.87N,95.44E
1944-04-01,29.69,0.376,Rangoon,Burma,16.87N,95.44E
1944-05-01,29.569000000000003,0.457,Rangoon,Burma,16.87N,95.44E
1944-06-01,27.755,0.401,Rangoon,Burma,16.87N,95.44E
1944-07-01,26.724,0.369,Rangoon,Burma,16.87N,95.44E
1944-08-01,26.939,0.374,Rangoon,Burma,16.87N,95.44E
1944-09-01,27.486,0.3720000000000001,Rangoon,Burma,16.87N,95.44E
1944-10-01,27.746,0.362,Rangoon,Burma,16.87N,95.44E
1944-11-01,26.265,0.471,Rangoon,Burma,16.87N,95.44E
1944-12-01,23.506,0.508,Rangoon,Burma,16.87N,95.44E
1945-01-01,24.283,1.033,Rangoon,Burma,16.87N,95.44E
1945-02-01,24.916,1.927,Rangoon,Burma,16.87N,95.44E
1945-03-01,28.247,0.6709999999999999,Rangoon,Burma,16.87N,95.44E
1945-04-01,29.737,0.53,Rangoon,Burma,16.87N,95.44E
1945-05-01,29.046,0.506,Rangoon,Burma,16.87N,95.44E
1945-06-01,27.686,0.708,Rangoon,Burma,16.87N,95.44E
1945-07-01,26.745,0.47,Rangoon,Burma,16.87N,95.44E
1945-08-01,26.825,0.49,Rangoon,Burma,16.87N,95.44E
1945-09-01,27.295,0.42,Rangoon,Burma,16.87N,95.44E
1945-10-01,26.787,0.461,Rangoon,Burma,16.87N,95.44E
1945-11-01,26.605999999999998,1.031,Rangoon,Burma,16.87N,95.44E
1945-12-01,24.76,0.857,Rangoon,Burma,16.87N,95.44E
1946-01-01,23.112,0.527,Rangoon,Burma,16.87N,95.44E
1946-02-01,25.917,0.758,Rangoon,Burma,16.87N,95.44E
1946-03-01,29.131,0.457,Rangoon,Burma,16.87N,95.44E
1946-04-01,29.065,0.5870000000000001,Rangoon,Burma,16.87N,95.44E
1946-05-01,28.96,0.586,Rangoon,Burma,16.87N,95.44E
1946-06-01,27.652,0.561,Rangoon,Burma,16.87N,95.44E
1946-07-01,26.799,0.64,Rangoon,Burma,16.87N,95.44E
1946-08-01,26.432,0.369,Rangoon,Burma,16.87N,95.44E
1946-09-01,27.069000000000006,0.261,Rangoon,Burma,16.87N,95.44E
1946-10-01,26.804000000000002,0.348,Rangoon,Burma,16.87N,95.44E
1946-11-01,26.9,0.541,Rangoon,Burma,16.87N,95.44E
1946-12-01,25.361,0.8440000000000001,Rangoon,Burma,16.87N,95.44E
1947-01-01,25.413,0.315,Rangoon,Burma,16.87N,95.44E
1947-02-01,25.805,0.556,Rangoon,Burma,16.87N,95.44E
1947-03-01,28.684,0.645,Rangoon,Burma,16.87N,95.44E
1947-04-01,29.806,0.406,Rangoon,Burma,16.87N,95.44E
1947-05-01,29.862,0.64,Rangoon,Burma,16.87N,95.44E
1947-06-01,27.41,0.338,Rangoon,Burma,16.87N,95.44E
1947-07-01,26.378,0.488,Rangoon,Burma,16.87N,95.44E
1947-08-01,27.019,0.601,Rangoon,Burma,16.87N,95.44E
1947-09-01,27.151,0.276,Rangoon,Burma,16.87N,95.44E
1947-10-01,27.255,0.239,Rangoon,Burma,16.87N,95.44E
1947-11-01,26.291999999999998,0.436,Rangoon,Burma,16.87N,95.44E
1947-12-01,24.685,0.526,Rangoon,Burma,16.87N,95.44E
1948-01-01,24.164,0.361,Rangoon,Burma,16.87N,95.44E
1948-02-01,25.748,0.447,Rangoon,Burma,16.87N,95.44E
1948-03-01,28.453000000000003,0.588,Rangoon,Burma,16.87N,95.44E
1948-04-01,29.19,0.371,Rangoon,Burma,16.87N,95.44E
1948-05-01,28.479,0.461,Rangoon,Burma,16.87N,95.44E
1948-06-01,27.757,0.391,Rangoon,Burma,16.87N,95.44E
1948-07-01,26.696,0.249,Rangoon,Burma,16.87N,95.44E
1948-08-01,26.543000000000003,0.236,Rangoon,Burma,16.87N,95.44E
1948-09-01,26.709,0.26,Rangoon,Burma,16.87N,95.44E
1948-10-01,26.773000000000003,0.249,Rangoon,Burma,16.87N,95.44E
1948-11-01,26.299,0.303,Rangoon,Burma,16.87N,95.44E
1948-12-01,24.467,0.4,Rangoon,Burma,16.87N,95.44E
1949-01-01,23.854,1.126,Rangoon,Burma,16.87N,95.44E
1949-02-01,25.709,0.927,Rangoon,Burma,16.87N,95.44E
1949-03-01,28.591,0.618,Rangoon,Burma,16.87N,95.44E
1949-04-01,29.203000000000003,0.958,Rangoon,Burma,16.87N,95.44E
1949-05-01,28.84,0.862,Rangoon,Burma,16.87N,95.44E
1949-06-01,27.73,0.328,Rangoon,Burma,16.87N,95.44E
1949-07-01,26.632,0.377,Rangoon,Burma,16.87N,95.44E
1949-08-01,26.671,0.6579999999999999,Rangoon,Burma,16.87N,95.44E
1949-09-01,27.134,0.7020000000000001,Rangoon,Burma,16.87N,95.44E
1949-10-01,27.631,0.38,Rangoon,Burma,16.87N,95.44E
1949-11-01,26.741999999999997,0.5770000000000001,Rangoon,Burma,16.87N,95.44E
1949-12-01,24.335,1.032,Rangoon,Burma,16.87N,95.44E
1950-01-01,23.223000000000003,0.847,Rangoon,Burma,16.87N,95.44E
1950-02-01,24.911,1.246,Rangoon,Burma,16.87N,95.44E
1950-03-01,28.231,0.901,Rangoon,Burma,16.87N,95.44E
1950-04-01,29.605,0.41,Rangoon,Burma,16.87N,95.44E
1950-05-01,29.691999999999997,0.5,Rangoon,Burma,16.87N,95.44E
1950-06-01,27.391,0.224,Rangoon,Burma,16.87N,95.44E
1950-07-01,26.524,0.165,Rangoon,Burma,16.87N,95.44E
1950-08-01,26.914,0.958,Rangoon,Burma,16.87N,95.44E
1950-09-01,27.173,0.181,Rangoon,Burma,16.87N,95.44E
1950-10-01,27.068,0.371,Rangoon,Burma,16.87N,95.44E
1950-11-01,26.775,0.534,Rangoon,Burma,16.87N,95.44E
1950-12-01,23.302,0.516,Rangoon,Burma,16.87N,95.44E
1951-01-01,23.151999999999997,0.8190000000000001,Rangoon,Burma,16.87N,95.44E
1951-02-01,24.346,1.3259999999999998,Rangoon,Burma,16.87N,95.44E
1951-03-01,27.888,1.089,Rangoon,Burma,16.87N,95.44E
1951-04-01,30.043000000000003,0.33,Rangoon,Burma,16.87N,95.44E
1951-05-01,30.209,1.084,Rangoon,Burma,16.87N,95.44E
1951-06-01,27.221,0.536,Rangoon,Burma,16.87N,95.44E
1951-07-01,27.015,0.388,Rangoon,Burma,16.87N,95.44E
1951-08-01,27.059,0.754,Rangoon,Burma,16.87N,95.44E
1951-09-01,27.838,0.45,Rangoon,Burma,16.87N,95.44E
1951-10-01,27.475,0.215,Rangoon,Burma,16.87N,95.44E
1951-11-01,27.588,0.866,Rangoon,Burma,16.87N,95.44E
1951-12-01,24.699,0.475,Rangoon,Burma,16.87N,95.44E
1952-01-01,24.296,0.635,Rangoon,Burma,16.87N,95.44E
1952-02-01,26.763,0.438,Rangoon,Burma,16.87N,95.44E
1952-03-01,28.292,0.44,Rangoon,Burma,16.87N,95.44E
1952-04-01,29.999000000000002,0.392,Rangoon,Burma,16.87N,95.44E
1952-05-01,30.406,0.447,Rangoon,Burma,16.87N,95.44E
1952-06-01,27.622,0.254,Rangoon,Burma,16.87N,95.44E
1952-07-01,26.972,0.236,Rangoon,Burma,16.87N,95.44E
1952-08-01,26.596,0.232,Rangoon,Burma,16.87N,95.44E
1952-09-01,27.074,0.339,Rangoon,Burma,16.87N,95.44E
1952-10-01,27.754,0.25,Rangoon,Burma,16.87N,95.44E
1952-11-01,26.679,0.333,Rangoon,Burma,16.87N,95.44E
1952-12-01,23.854,0.293,Rangoon,Burma,16.87N,95.44E
1953-01-01,24.351999999999997,1.156,Rangoon,Burma,16.87N,95.44E
1953-02-01,25.8,0.883,Rangoon,Burma,16.87N,95.44E
1953-03-01,28.662,1.237,Rangoon,Burma,16.87N,95.44E
1953-04-01,30.767,0.735,Rangoon,Burma,16.87N,95.44E
1953-05-01,29.159000000000002,0.7759999999999999,Rangoon,Burma,16.87N,95.44E
1953-06-01,27.906999999999996,0.698,Rangoon,Burma,16.87N,95.44E
1953-07-01,26.731,0.3670000000000001,Rangoon,Burma,16.87N,95.44E
1953-08-01,26.265,0.483,Rangoon,Burma,16.87N,95.44E
1953-09-01,27.451,0.27,Rangoon,Burma,16.87N,95.44E
1953-10-01,27.910999999999998,0.25,Rangoon,Burma,16.87N,95.44E
1953-11-01,26.448,0.369,Rangoon,Burma,16.87N,95.44E
1953-12-01,24.761,0.58,Rangoon,Burma,16.87N,95.44E
1954-01-01,23.725,1.022,Rangoon,Burma,16.87N,95.44E
1954-02-01,26.0,1.372,Rangoon,Burma,16.87N,95.44E
1954-03-01,28.628,0.607,Rangoon,Burma,16.87N,95.44E
1954-04-01,30.434,0.506,Rangoon,Burma,16.87N,95.44E
1954-05-01,29.088,0.765,Rangoon,Burma,16.87N,95.44E
1954-06-01,27.865,1.039,Rangoon,Burma,16.87N,95.44E
1954-07-01,27.353,0.208,Rangoon,Burma,16.87N,95.44E
1954-08-01,26.953000000000003,0.232,Rangoon,Burma,16.87N,95.44E
1954-09-01,26.896,0.276,Rangoon,Burma,16.87N,95.44E
1954-10-01,27.338,0.363,Rangoon,Burma,16.87N,95.44E
1954-11-01,26.329,0.405,Rangoon,Burma,16.87N,95.44E
1954-12-01,24.92,0.6,Rangoon,Burma,16.87N,95.44E
1955-01-01,23.573,0.615,Rangoon,Burma,16.87N,95.44E
1955-02-01,25.114,0.836,Rangoon,Burma,16.87N,95.44E
1955-03-01,27.824,0.7809999999999999,Rangoon,Burma,16.87N,95.44E
1955-04-01,29.913,0.393,Rangoon,Burma,16.87N,95.44E
1955-05-01,29.038,0.48,Rangoon,Burma,16.87N,95.44E
1955-06-01,27.003,0.445,Rangoon,Burma,16.87N,95.44E
1955-07-01,26.856,0.329,Rangoon,Burma,16.87N,95.44E
1955-08-01,26.804,0.675,Rangoon,Burma,16.87N,95.44E
1955-09-01,27.169,0.289,Rangoon,Burma,16.87N,95.44E
1955-10-01,27.641,0.693,Rangoon,Burma,16.87N,95.44E
1955-11-01,26.224,0.613,Rangoon,Burma,16.87N,95.44E
1955-12-01,22.596,0.449,Rangoon,Burma,16.87N,95.44E
1956-01-01,23.451,0.685,Rangoon,Burma,16.87N,95.44E
1956-02-01,25.232,0.602,Rangoon,Burma,16.87N,95.44E
1956-03-01,28.652,1.6569999999999998,Rangoon,Burma,16.87N,95.44E
1956-04-01,30.083000000000002,0.39,Rangoon,Burma,16.87N,95.44E
1956-05-01,28.022,0.807,Rangoon,Burma,16.87N,95.44E
1956-06-01,27.455,0.519,Rangoon,Burma,16.87N,95.44E
1956-07-01,26.634,0.435,Rangoon,Burma,16.87N,95.44E
1956-08-01,26.756,0.253,Rangoon,Burma,16.87N,95.44E
1956-09-01,27.219,0.28300000000000003,Rangoon,Burma,16.87N,95.44E
1956-10-01,26.991,0.179,Rangoon,Burma,16.87N,95.44E
1956-11-01,26.373,0.706,Rangoon,Burma,16.87N,95.44E
1956-12-01,24.136999999999997,0.453,Rangoon,Burma,16.87N,95.44E
1957-01-01,23.791999999999998,0.472,Rangoon,Burma,16.87N,95.44E
1957-02-01,24.734,0.588,Rangoon,Burma,16.87N,95.44E
1957-03-01,27.645,0.797,Rangoon,Burma,16.87N,95.44E
1957-04-01,30.552,0.598,Rangoon,Burma,16.87N,95.44E
1957-05-01,31.396,0.575,Rangoon,Burma,16.87N,95.44E
1957-06-01,27.898000000000003,0.5489999999999999,Rangoon,Burma,16.87N,95.44E
1957-07-01,27.185,0.627,Rangoon,Burma,16.87N,95.44E
1957-08-01,26.976999999999997,0.7140000000000001,Rangoon,Burma,16.87N,95.44E
1957-09-01,27.704,0.611,Rangoon,Burma,16.87N,95.44E
1957-10-01,27.546,0.469,Rangoon,Burma,16.87N,95.44E
1957-11-01,27.342,0.66,Rangoon,Burma,16.87N,95.44E
1957-12-01,24.544,0.7040000000000001,Rangoon,Burma,16.87N,95.44E
1958-01-01,24.653000000000002,0.332,Rangoon,Burma,16.87N,95.44E
1958-02-01,25.689,0.767,Rangoon,Burma,16.87N,95.44E
1958-03-01,29.345,1.315,Rangoon,Burma,16.87N,95.44E
1958-04-01,30.895,0.325,Rangoon,Burma,16.87N,95.44E
1958-05-01,30.714000000000002,0.446,Rangoon,Burma,16.87N,95.44E
1958-06-01,28.081,0.433,Rangoon,Burma,16.87N,95.44E
1958-07-01,27.021,0.528,Rangoon,Burma,16.87N,95.44E
1958-08-01,27.252,0.441,Rangoon,Burma,16.87N,95.44E
1958-09-01,27.436,0.298,Rangoon,Burma,16.87N,95.44E
1958-10-01,28.06,0.309,Rangoon,Burma,16.87N,95.44E
1958-11-01,26.528,0.35200000000000004,Rangoon,Burma,16.87N,95.44E
1958-12-01,22.98,0.608,Rangoon,Burma,16.87N,95.44E
1959-01-01,24.384,0.899,Rangoon,Burma,16.87N,95.44E
1959-02-01,25.334,0.375,Rangoon,Burma,16.87N,95.44E
1959-03-01,28.15,0.594,Rangoon,Burma,16.87N,95.44E
1959-04-01,30.792,0.539,Rangoon,Burma,16.87N,95.44E
1959-05-01,30.145,0.364,Rangoon,Burma,16.87N,95.44E
1959-06-01,28.25,0.55,Rangoon,Burma,16.87N,95.44E
1959-07-01,26.814,0.28600000000000003,Rangoon,Burma,16.87N,95.44E
1959-08-01,26.636999999999997,0.383,Rangoon,Burma,16.87N,95.44E
1959-09-01,26.728,0.243,Rangoon,Burma,16.87N,95.44E
1959-10-01,27.424,0.423,Rangoon,Burma,16.87N,95.44E
1959-11-01,27.092,0.252,Rangoon,Burma,16.87N,95.44E
1959-12-01,26.104,0.478,Rangoon,Burma,16.87N,95.44E
1960-01-01,25.255,1.112,Rangoon,Burma,16.87N,95.44E
1960-02-01,26.542,0.679,Rangoon,Burma,16.87N,95.44E
1960-03-01,27.712,0.607,Rangoon,Burma,16.87N,95.44E
1960-04-01,30.454,0.378,Rangoon,Burma,16.87N,95.44E
1960-05-01,29.619,0.794,Rangoon,Burma,16.87N,95.44E
1960-06-01,27.653000000000002,0.247,Rangoon,Burma,16.87N,95.44E
1960-07-01,27.212,0.242,Rangoon,Burma,16.87N,95.44E
1960-08-01,26.983,0.494,Rangoon,Burma,16.87N,95.44E
1960-09-01,27.338,0.245,Rangoon,Burma,16.87N,95.44E
1960-10-01,27.639,0.342,Rangoon,Burma,16.87N,95.44E
1960-11-01,27.631999999999998,0.456,Rangoon,Burma,16.87N,95.44E
1960-12-01,24.606,0.435,Rangoon,Burma,16.87N,95.44E
1961-01-01,25.0,0.8690000000000001,Rangoon,Burma,16.87N,95.44E
1961-02-01,25.806,1.067,Rangoon,Burma,16.87N,95.44E
1961-03-01,28.153000000000002,1.034,Rangoon,Burma,16.87N,95.44E
1961-04-01,30.362,0.332,Rangoon,Burma,16.87N,95.44E
1961-05-01,29.37,0.305,Rangoon,Burma,16.87N,95.44E
1961-06-01,27.593000000000004,0.5660000000000001,Rangoon,Burma,16.87N,95.44E
1961-07-01,26.702,0.458,Rangoon,Burma,16.87N,95.44E
1961-08-01,26.796999999999997,0.359,Rangoon,Burma,16.87N,95.44E
1961-09-01,26.680999999999997,0.382,Rangoon,Burma,16.87N,95.44E
1961-10-01,27.115,0.765,Rangoon,Burma,16.87N,95.44E
1961-11-01,26.743,0.394,Rangoon,Burma,16.87N,95.44E
1961-12-01,24.308000000000003,0.379,Rangoon,Burma,16.87N,95.44E
1962-01-01,24.206,0.794,Rangoon,Burma,16.87N,95.44E
1962-02-01,26.045,1.0490000000000002,Rangoon,Burma,16.87N,95.44E
1962-03-01,28.079,0.83,Rangoon,Burma,16.87N,95.44E
1962-04-01,30.153000000000002,0.45,Rangoon,Burma,16.87N,95.44E
1962-05-01,29.761,0.36,Rangoon,Burma,16.87N,95.44E
1962-06-01,27.292,0.615,Rangoon,Burma,16.87N,95.44E
1962-07-01,26.976999999999997,0.35200000000000004,Rangoon,Burma,16.87N,95.44E
1962-08-01,27.043000000000003,0.388,Rangoon,Burma,16.87N,95.44E
1962-09-01,27.263,0.35200000000000004,Rangoon,Burma,16.87N,95.44E
1962-10-01,27.833000000000002,0.444,Rangoon,Burma,16.87N,95.44E
1962-11-01,26.320999999999998,0.677,Rangoon,Burma,16.87N,95.44E
1962-12-01,24.185,0.84,Rangoon,Burma,16.87N,95.44E
1963-01-01,23.781,0.959,Rangoon,Burma,16.87N,95.44E
1963-02-01,25.996,1.008,Rangoon,Burma,16.87N,95.44E
1963-03-01,28.484,0.56,Rangoon,Burma,16.87N,95.44E
1963-04-01,29.911,0.485,Rangoon,Burma,16.87N,95.44E
1963-05-01,30.359,0.41,Rangoon,Burma,16.87N,95.44E
1963-06-01,27.575,0.326,Rangoon,Burma,16.87N,95.44E
1963-07-01,26.409000000000002,0.524,Rangoon,Burma,16.87N,95.44E
1963-08-01,26.828000000000003,0.231,Rangoon,Burma,16.87N,95.44E
1963-09-01,27.142000000000003,0.331,Rangoon,Burma,16.87N,95.44E
1963-10-01,27.131999999999998,0.318,Rangoon,Burma,16.87N,95.44E
1963-11-01,26.737,0.469,Rangoon,Burma,16.87N,95.44E
1963-12-01,24.521,0.496,Rangoon,Burma,16.87N,95.44E
1964-01-01,23.811999999999998,1.423,Rangoon,Burma,16.87N,95.44E
1964-02-01,26.279,1.536,Rangoon,Burma,16.87N,95.44E
1964-03-01,29.008000000000003,0.8220000000000001,Rangoon,Burma,16.87N,95.44E
1964-04-01,30.494,0.532,Rangoon,Burma,16.87N,95.44E
1964-05-01,28.805,0.446,Rangoon,Burma,16.87N,95.44E
1964-06-01,27.338,0.442,Rangoon,Burma,16.87N,95.44E
1964-07-01,27.225,0.453,Rangoon,Burma,16.87N,95.44E
1964-08-01,26.73,0.474,Rangoon,Burma,16.87N,95.44E
1964-09-01,27.139000000000006,0.282,Rangoon,Burma,16.87N,95.44E
1964-10-01,27.571,0.336,Rangoon,Burma,16.87N,95.44E
1964-11-01,26.658,0.531,Rangoon,Burma,16.87N,95.44E
1964-12-01,24.05,1.005,Rangoon,Burma,16.87N,95.44E
1965-01-01,23.491999999999997,1.179,Rangoon,Burma,16.87N,95.44E
1965-02-01,26.146,0.857,Rangoon,Burma,16.87N,95.44E
1965-03-01,27.687,0.925,Rangoon,Burma,16.87N,95.44E
1965-04-01,30.12,0.211,Rangoon,Burma,16.87N,95.44E
1965-05-01,29.403000000000002,0.517,Rangoon,Burma,16.87N,95.44E
1965-06-01,27.029,0.737,Rangoon,Burma,16.87N,95.44E
1965-07-01,26.859,0.394,Rangoon,Burma,16.87N,95.44E
1965-08-01,27.022,0.149,Rangoon,Burma,16.87N,95.44E
1965-09-01,26.936,0.208,Rangoon,Burma,16.87N,95.44E
1965-10-01,26.996,0.226,Rangoon,Burma,16.87N,95.44E
1965-11-01,26.651999999999997,0.301,Rangoon,Burma,16.87N,95.44E
1965-12-01,25.743000000000002,0.407,Rangoon,Burma,16.87N,95.44E
1966-01-01,25.201,0.912,Rangoon,Burma,16.87N,95.44E
1966-02-01,26.776,0.936,Rangoon,Burma,16.87N,95.44E
1966-03-01,28.383000000000003,0.259,Rangoon,Burma,16.87N,95.44E
1966-04-01,30.758000000000003,0.22,Rangoon,Burma,16.87N,95.44E
1966-05-01,29.815,0.3720000000000001,Rangoon,Burma,16.87N,95.44E
1966-06-01,27.294,0.18,Rangoon,Burma,16.87N,95.44E
1966-07-01,26.88,0.364,Rangoon,Burma,16.87N,95.44E
1966-08-01,26.86,0.272,Rangoon,Burma,16.87N,95.44E
1966-09-01,27.252,0.404,Rangoon,Burma,16.87N,95.44E
1966-10-01,27.658,0.333,Rangoon,Burma,16.87N,95.44E
1966-11-01,27.831,0.386,Rangoon,Burma,16.87N,95.44E
1966-12-01,25.686,0.3670000000000001,Rangoon,Burma,16.87N,95.44E
1967-01-01,25.189,0.514,Rangoon,Burma,16.87N,95.44E
1967-02-01,25.769000000000002,0.961,Rangoon,Burma,16.87N,95.44E
1967-03-01,28.468000000000004,0.461,Rangoon,Burma,16.87N,95.44E
1967-04-01,30.092,0.246,Rangoon,Burma,16.87N,95.44E
1967-05-01,29.397,0.28,Rangoon,Burma,16.87N,95.44E
1967-06-01,27.842,0.319,Rangoon,Burma,16.87N,95.44E
1967-07-01,26.954,0.471,Rangoon,Burma,16.87N,95.44E
1967-08-01,26.285999999999998,0.4270000000000001,Rangoon,Burma,16.87N,95.44E
1967-09-01,26.784,0.268,Rangoon,Burma,16.87N,95.44E
1967-10-01,27.04,0.16699999999999998,Rangoon,Burma,16.87N,95.44E
1967-11-01,26.572000000000006,0.504,Rangoon,Burma,16.87N,95.44E
1967-12-01,24.434,0.366,Rangoon,Burma,16.87N,95.44E
1968-01-01,24.143,0.624,Rangoon,Burma,16.87N,95.44E
1968-02-01,24.896,0.515,Rangoon,Burma,16.87N,95.44E
1968-03-01,28.833000000000002,0.438,Rangoon,Burma,16.87N,95.44E
1968-04-01,29.768,0.462,Rangoon,Burma,16.87N,95.44E
1968-05-01,29.32,0.314,Rangoon,Burma,16.87N,95.44E
1968-06-01,27.296,0.44,Rangoon,Burma,16.87N,95.44E
1968-07-01,26.968000000000004,0.365,Rangoon,Burma,16.87N,95.44E
