dt;AverageTemperature;AverageTemperatureUncertainty;Country
11/1889;0.018134;1.079;Rwanda
12/1889;0.018300999999999998;1.021;Rwanda
01/1890;0.018538;0.883;Rwanda
02/1890;0.018781;1.092;Rwanda
03/1890;0.018192;1.029;Rwanda
04/1890;0.018495;1.088;Rwanda
05/1890;0.018382000000000003;0.83;Rwanda
06/1890;0.0185;0.947;Rwanda
07/1890;0.018893999999999998;0.85;Rwanda
08/1890;0.019047;0.853;Rwanda
09/1890;0.019458;0.885;Rwanda
10/1890;0.01893;0.813;Rwanda
11/1890;0.018028;0.8370000000000001;Rwanda
12/1890;0.017941;0.8190000000000001;Rwanda
01/1891;0.018278;0.871;Rwanda
02/1891;0.018201000000000002;0.974;Rwanda
03/1891;0.018623;0.851;Rwanda
04/1891;0.01825500000000001;0.868;Rwanda
05/1891;0.018593;0.7979999999999999;Rwanda
06/1891;0.018497;0.8740000000000001;Rwanda
07/1891;0.018719;0.925;Rwanda
08/1891;0.019323;0.928;Rwanda
09/1891;0.019648;0.8690000000000001;Rwanda
10/1891;0.018725000000000002;0.8079999999999999;Rwanda
11/1891;0.017895;0.85;Rwanda
12/1891;0.018622;0.8440000000000001;Rwanda
01/1892;0.017827000000000003;1.181;Rwanda
02/1892;0.018765;0.809;Rwanda
03/1892;0.018741;0.883;Rwanda
04/1892;0.01856900000000001;0.684;Rwanda
05/1892;0.018985;0.736;Rwanda
06/1892;0.019577999999999998;0.8029999999999999;Rwanda
07/1892;0.019161;0.6459999999999999;Rwanda
08/1892;0.019642;0.628;Rwanda
09/1892;0.019937;0.649;Rwanda
10/1892;0.019131;0.611;Rwanda
11/1892;0.018309000000000002;0.715;Rwanda
12/1892;0.018404;0.8490000000000001;Rwanda
01/1893;0.017644000000000007;0.758;Rwanda
02/1893;0.01812;0.735;Rwanda
03/1893;0.018588;0.619;Rwanda
04/1893;0.018651;0.892;Rwanda
05/1893;0.017841;1.672;Rwanda
06/1893;0.01807;1.908;Rwanda
07/1893;0.018669;1.493;Rwanda
08/1893;0.019094;1.32;Rwanda
09/1893;0.019336;0.8440000000000001;Rwanda
10/1893;0.019170000000000003;0.575;Rwanda
11/1893;0.018469000000000003;0.631;Rwanda
12/1893;0.019126999999999998;1.705;Rwanda
01/1894;0.018749;0.782;Rwanda
02/1894;0.019710000000000002;1.641;Rwanda
03/1894;0.018659;0.7809999999999999;Rwanda
04/1894;0.018181;0.758;Rwanda
05/1894;0.01896;0.944;Rwanda
06/1894;0.018496;0.675;Rwanda
07/1894;0.018902000000000002;0.578;Rwanda
08/1894;0.019821000000000002;0.721;Rwanda
09/1894;0.019997;0.645;Rwanda
10/1894;0.019393999999999998;0.809;Rwanda
11/1894;0.018928;1.474;Rwanda
12/1894;0.018909;1.72;Rwanda
01/1895;0.01910100000000001;1.588;Rwanda
02/1895;0.01846;0.629;Rwanda
03/1895;0.019096;0.564;Rwanda
04/1895;0.018556;0.5710000000000001;Rwanda
05/1895;0.019141;0.7090000000000001;Rwanda
06/1895;0.018712;0.8340000000000001;Rwanda
07/1895;0.019271;0.643;Rwanda
08/1895;0.019525999999999998;0.6609999999999999;Rwanda
09/1895;0.019375;0.526;Rwanda
10/1895;0.019254;0.8240000000000001;Rwanda
11/1895;0.018579000000000002;0.924;Rwanda
12/1895;0.018523;0.6809999999999999;Rwanda
01/1896;0.019181;0.6579999999999999;Rwanda
02/1896;0.019015999999999998;0.752;Rwanda
03/1896;0.018604;0.7090000000000001;Rwanda
04/1896;0.018713;0.807;Rwanda
05/1896;0.019053;0.585;Rwanda
06/1896;0.01918;0.586;Rwanda
07/1896;0.019386000000000007;0.721;Rwanda
08/1896;0.019534;0.726;Rwanda
09/1896;0.019607;0.799;Rwanda
10/1896;0.018893;0.6609999999999999;Rwanda
11/1896;0.018103;0.8959999999999999;Rwanda
12/1896;0.018427;0.895;Rwanda
01/1897;0.018852;0.999;Rwanda
02/1897;0.018716;0.685;Rwanda
03/1897;0.018794;0.6970000000000001;Rwanda
04/1897;0.01849;0.643;Rwanda
05/1897;0.018992000000000002;0.618;Rwanda
06/1897;0.018867000000000002;0.773;Rwanda
07/1897;0.019384000000000002;0.669;Rwanda
08/1897;0.019884;0.6679999999999999;Rwanda
09/1897;0.020053;0.626;Rwanda
10/1897;0.019338;0.774;Rwanda
11/1897;0.019152000000000002;0.893;Rwanda
12/1897;0.018599;1.147;Rwanda
01/1898;0.019805;0.877;Rwanda
02/1898;0.018742;0.998;Rwanda
03/1898;0.019139;1.29;Rwanda
04/1898;0.019698;1.277;Rwanda
05/1898;0.019805;1.011;Rwanda
06/1898;0.019499;0.759;Rwanda
07/1898;0.019031;0.672;Rwanda
08/1898;0.019149999999999997;1.135;Rwanda
09/1898;0.019417999999999998;0.952;Rwanda
10/1898;0.019252;0.638;Rwanda
11/1898;0.01862;0.6459999999999999;Rwanda
12/1898;0.019059;1.095;Rwanda
01/1899;0.018902000000000002;1.355;Rwanda
02/1899;0.018451000000000002;0.736;Rwanda
03/1899;0.018640999999999998;0.578;Rwanda
04/1899;0.018824;0.655;Rwanda
05/1899;0.018619;1.175;Rwanda
06/1899;0.018588;0.762;Rwanda
07/1899;0.019273000000000002;0.774;Rwanda
08/1899;0.019687;0.929;Rwanda
09/1899;0.020105;0.866;Rwanda
10/1899;0.019544;0.767;Rwanda
11/1899;0.019287;0.71;Rwanda
12/1899;0.018677;0.8959999999999999;Rwanda
01/1900;0.018999;0.938;Rwanda
02/1900;0.018884;0.6609999999999999;Rwanda
03/1900;0.019336;0.657;Rwanda
04/1900;0.019279;0.7909999999999999;Rwanda
05/1900;0.019134;0.725;Rwanda
06/1900;0.018871;0.789;Rwanda
07/1900;0.019232000000000006;0.775;Rwanda
08/1900;0.02009;0.731;Rwanda
09/1900;0.019963;0.757;Rwanda
10/1900;0.019627;0.825;Rwanda
11/1900;0.018868;0.68;Rwanda
12/1900;0.018544;0.862;Rwanda
01/1901;0.020131;1.978;Rwanda
02/1901;0.019593;1.6030000000000002;Rwanda
03/1901;0.019246;0.484;Rwanda
04/1901;0.018786;0.58;Rwanda
05/1901;0.019624;1.307;Rwanda
06/1901;0.019188;2.3280000000000003;Rwanda
07/1901;0.01991200000000001;0.823;Rwanda
08/1901;0.020739;1.535;Rwanda
09/1901;0.021318;2.398;Rwanda
10/1901;0.020467;2.207;Rwanda
11/1901;0.019908000000000002;2.649;Rwanda
12/1901;0.019609;1.958;Rwanda
01/1902;0.019543000000000005;1.954;Rwanda
02/1902;0.019545000000000003;1.196;Rwanda
03/1902;0.019579999999999997;1.082;Rwanda
04/1902;0.019404;1.244;Rwanda
05/1902;0.019879;0.826;Rwanda
06/1902;0.020006;0.7559999999999999;Rwanda
07/1902;0.020097;1.015;Rwanda
08/1902;0.020196000000000002;0.645;Rwanda
09/1902;0.019599000000000002;1.645;Rwanda
10/1902;0.018633;0.624;Rwanda
11/1902;0.018335;0.705;Rwanda
12/1902;0.017548;1.124;Rwanda
01/1903;0.018951;0.591;Rwanda
02/1903;0.019637;1.18;Rwanda
03/1903;0.019284;0.8440000000000001;Rwanda
04/1903;0.019273;0.596;Rwanda
05/1903;0.019437000000000003;1.061;Rwanda
06/1903;0.019646;1.39;Rwanda
07/1903;0.01956600000000001;0.568;Rwanda
08/1903;0.020391;1.408;Rwanda
09/1903;0.019722;1.763;Rwanda
10/1903;0.019779;1.183;Rwanda
11/1903;0.019146999999999997;1.546;Rwanda
12/1903;0.017922;0.4920000000000001;Rwanda
01/1904;0.018216;1.291;Rwanda
02/1904;0.018273;0.688;Rwanda
03/1904;0.017663999999999996;0.6829999999999999;Rwanda
04/1904;0.017922;1.087;Rwanda
05/1904;0.018313;0.928;Rwanda
06/1904;0.018808;0.631;Rwanda
07/1904;0.018994;1.103;Rwanda
08/1904;0.019263000000000002;1.147;Rwanda
09/1904;0.018866;0.722;Rwanda
10/1904;0.018673;0.522;Rwanda
11/1904;0.017821999999999998;0.855;Rwanda
12/1904;0.017012;1.0;Rwanda
01/1905;0.018466999999999997;1.175;Rwanda
02/1905;0.018847000000000003;1.162;Rwanda
03/1905;0.018596;0.898;Rwanda
04/1905;0.018420000000000002;0.89;Rwanda
05/1905;0.018259;1.107;Rwanda
06/1905;0.019596;0.951;Rwanda
07/1905;0.019495000000000002;1.244;Rwanda
08/1905;0.020091;1.491;Rwanda
09/1905;0.020308;0.848;Rwanda
10/1905;0.019109;1.09;Rwanda
11/1905;0.018823;1.497;Rwanda
12/1905;0.018043;1.709;Rwanda
01/1906;0.019592;0.352;Rwanda
02/1906;0.019112999999999998;1.318;Rwanda
03/1906;0.018283999999999998;0.6679999999999999;Rwanda
04/1906;0.018327000000000003;1.258;Rwanda
05/1906;0.018946;0.789;Rwanda
06/1906;0.018656;0.607;Rwanda
07/1906;0.018634;0.851;Rwanda
08/1906;0.019074;0.421;Rwanda
09/1906;0.019419;0.511;Rwanda
10/1906;0.018997;0.574;Rwanda
11/1906;0.018937000000000002;0.747;Rwanda
12/1906;0.018565;0.7759999999999999;Rwanda
01/1907;0.018958;0.7859999999999999;Rwanda
02/1907;0.018782;0.498;Rwanda
03/1907;0.019074999999999998;0.596;Rwanda
04/1907;0.018501999999999998;1.155;Rwanda
05/1907;0.01905;0.843;Rwanda
06/1907;0.018398;0.589;Rwanda
07/1907;0.018553;0.69;Rwanda
08/1907;0.019133;0.917;Rwanda
09/1907;0.019422000000000002;0.622;Rwanda
10/1907;0.018815000000000002;0.601;Rwanda
11/1907;0.018747;1.147;Rwanda
12/1907;0.018881000000000002;0.973;Rwanda
01/1908;0.019111;1.019;Rwanda
02/1908;0.018123999999999998;1.32;Rwanda
03/1908;0.018745;2.455;Rwanda
04/1908;0.01862;0.659;Rwanda
05/1908;0.018274000000000002;0.7659999999999999;Rwanda
06/1908;0.01849;0.574;Rwanda
07/1908;0.018338999999999998;0.931;Rwanda
08/1908;0.019232;0.459;Rwanda
09/1908;0.019482;0.286;Rwanda
10/1908;0.018544;0.376;Rwanda
11/1908;0.018372;0.441;Rwanda
12/1908;0.018126;0.517;Rwanda
01/1909;0.018015;1.164;Rwanda
02/1909;0.018438;1.545;Rwanda
03/1909;0.018484999999999998;0.534;Rwanda
04/1909;0.0177;0.645;Rwanda
05/1909;0.018446;0.78;Rwanda
06/1909;0.018312000000000002;0.4;Rwanda
07/1909;0.018281;1.11;Rwanda
08/1909;0.018705;1.203;Rwanda
09/1909;0.019055;0.41;Rwanda
10/1909;0.018767;0.604;Rwanda
11/1909;0.018285;0.4370000000000001;Rwanda
12/1909;0.017847000000000002;0.604;Rwanda
01/1910;0.018288;0.753;Rwanda
02/1910;0.018305;0.732;Rwanda
03/1910;0.018547;0.805;Rwanda
04/1910;0.018536;0.883;Rwanda
05/1910;0.018435;0.8220000000000001;Rwanda
06/1910;0.018799;0.31;Rwanda
07/1910;0.019017000000000003;0.407;Rwanda
08/1910;0.019521999999999998;0.44;Rwanda
09/1910;0.019413;0.476;Rwanda
10/1910;0.018529;0.5820000000000001;Rwanda
11/1910;0.01822;0.974;Rwanda
12/1910;0.018341;1.75;Rwanda
01/1911;0.018937000000000002;1.567;Rwanda
02/1911;0.019603000000000002;1.022;Rwanda
03/1911;0.018831;0.743;Rwanda
04/1911;0.018678999999999998;1.056;Rwanda
05/1911;0.019031;0.94;Rwanda
06/1911;0.019206;1.279;Rwanda
07/1911;0.019582000000000002;1.096;Rwanda
08/1911;0.020395;1.158;Rwanda
09/1911;0.020210000000000002;1.733;Rwanda
10/1911;0.019885;0.905;Rwanda
11/1911;0.018852;0.872;Rwanda
12/1911;0.019621;1.121;Rwanda
01/1912;0.020323;0.894;Rwanda
02/1912;0.019636;0.92;Rwanda
03/1912;0.019259000000000002;0.943;Rwanda
04/1912;0.019424;0.5429999999999999;Rwanda
05/1912;0.020266;1.206;Rwanda
06/1912;0.019994;0.906;Rwanda
07/1912;0.019844;1.116;Rwanda
08/1912;0.020154;1.3630000000000002;Rwanda
09/1912;0.020571000000000002;0.877;Rwanda
10/1912;0.019532;0.777;Rwanda
11/1912;0.019105;0.368;Rwanda
12/1912;0.018358;0.5760000000000001;Rwanda
01/1913;0.019837;0.7759999999999999;Rwanda
02/1913;0.019382999999999997;1.589;Rwanda
03/1913;0.018775;0.892;Rwanda
04/1913;0.018703;0.542;Rwanda
05/1913;0.019376;1.0659999999999998;Rwanda
06/1913;0.018501999999999998;0.4;Rwanda
07/1913;0.019531;0.6779999999999999;Rwanda
08/1913;0.019819000000000003;0.525;Rwanda
09/1913;0.02057;1.725;Rwanda
10/1913;0.018993;1.735;Rwanda
11/1913;0.019018999999999998;1.462;Rwanda
12/1913;0.019082000000000002;1.794;Rwanda
01/1914;0.020117999999999997;1.2990000000000002;Rwanda
02/1914;0.019620000000000002;1.202;Rwanda
03/1914;0.019296;1.538;Rwanda
04/1914;0.019713;0.5429999999999999;Rwanda
05/1914;0.019413;1.056;Rwanda
06/1914;0.018802;0.926;Rwanda
07/1914;0.018687000000000002;0.8440000000000001;Rwanda
08/1914;0.019268999999999998;1.5630000000000002;Rwanda
09/1914;0.018896999999999997;1.153;Rwanda
10/1914;0.018689;1.489;Rwanda
11/1914;0.018638000000000002;0.8640000000000001;Rwanda
12/1914;0.017724;1.574;Rwanda
01/1915;0.018899000000000003;1.26;Rwanda
02/1915;0.019271;1.733;Rwanda
03/1915;0.018981;1.359;Rwanda
04/1915;0.019074;1.516;Rwanda
05/1915;0.019055;1.861;Rwanda
06/1915;0.018879999999999997;1.069;Rwanda
07/1915;0.019866;1.041;Rwanda
08/1915;0.020055;1.105;Rwanda
09/1915;0.019426;1.4509999999999998;Rwanda
10/1915;0.019309999999999997;0.451;Rwanda
11/1915;0.018711;0.624;Rwanda
12/1915;0.018338;0.435;Rwanda
01/1916;0.018999;1.019;Rwanda
02/1916;0.018914999999999998;1.027;Rwanda
03/1916;0.018958;0.893;Rwanda
04/1916;0.018504;0.6759999999999999;Rwanda
05/1916;0.018614000000000002;0.797;Rwanda
06/1916;0.018897999999999998;1.248;Rwanda
07/1916;0.019341;0.923;Rwanda
08/1916;0.019235;1.4409999999999998;Rwanda
09/1916;0.019218;1.469;Rwanda
10/1916;0.019111;1.545;Rwanda
11/1916;0.018338;1.595;Rwanda
12/1916;0.017987000000000006;1.2819999999999998;Rwanda
01/1917;0.01847600000000001;1.445;Rwanda
02/1917;0.017927999999999993;1.4880000000000002;Rwanda
03/1917;0.018716999999999998;1.213;Rwanda
04/1917;0.017784000000000005;0.513;Rwanda
05/1917;0.018244;0.476;Rwanda
06/1917;0.01839;0.378;Rwanda
07/1917;0.019592;0.5760000000000001;Rwanda
08/1917;0.019651;0.745;Rwanda
09/1917;0.019153;0.6679999999999999;Rwanda
10/1917;0.018539999999999997;0.476;Rwanda
11/1917;0.018559000000000003;0.324;Rwanda
12/1917;0.018674;1.48;Rwanda
01/1918;0.018561;1.6130000000000002;Rwanda
02/1918;0.01812;0.767;Rwanda
03/1918;0.018789;0.826;Rwanda
04/1918;0.017753;0.82;Rwanda
05/1918;0.018575000000000005;0.441;Rwanda
06/1918;0.018378;0.464;Rwanda
07/1918;0.019302000000000003;0.742;Rwanda
08/1918;0.019538;0.949;Rwanda
09/1918;0.019962;0.616;Rwanda
10/1918;0.019318000000000002;0.617;Rwanda
11/1918;0.018843;0.7709999999999999;Rwanda
12/1918;0.019093;0.348;Rwanda
01/1919;0.01981900000000001;1.105;Rwanda
02/1919;0.019033;1.054;Rwanda
03/1919;0.018826;1.275;Rwanda
04/1919;0.018783;0.924;Rwanda
05/1919;0.018688;1.152;Rwanda
06/1919;0.018547;0.583;Rwanda
07/1919;0.018264000000000006;1.083;Rwanda
08/1919;0.019717;0.565;Rwanda
09/1919;0.019701;0.72;Rwanda
10/1919;0.019195;0.519;Rwanda
11/1919;0.018862999999999998;0.8220000000000001;Rwanda
12/1919;0.019081;1.341;Rwanda
01/1920;0.019256;0.763;Rwanda
02/1920;0.019749;0.674;Rwanda
03/1920;0.018953;0.612;Rwanda
04/1920;0.018096;0.621;Rwanda
05/1920;0.019165000000000005;0.7959999999999999;Rwanda
06/1920;0.018731;0.606;Rwanda
07/1920;0.019149;0.541;Rwanda
08/1920;0.019197;0.3720000000000001;Rwanda
09/1920;0.020074;1.0490000000000002;Rwanda
10/1920;0.018927;0.787;Rwanda
11/1920;0.017910999999999993;1.386;Rwanda
12/1920;0.01797;1.453;Rwanda
01/1921;0.019347;0.964;Rwanda
02/1921;0.019173;0.713;Rwanda
03/1921;0.019338;0.6890000000000001;Rwanda
04/1921;0.019145;0.634;Rwanda
05/1921;0.019327;0.789;Rwanda
06/1921;0.019268;0.664;Rwanda
07/1921;0.019151;0.802;Rwanda
08/1921;0.019553;0.978;Rwanda
09/1921;0.019907;1.359;Rwanda
10/1921;0.019083;0.633;Rwanda
11/1921;0.018758;0.581;Rwanda
12/1921;0.019486999999999997;0.421;Rwanda
01/1922;0.018779;0.66;Rwanda
02/1922;0.018788;0.5529999999999999;Rwanda
03/1922;0.018267;0.856;Rwanda
04/1922;0.018366;1.31;Rwanda
05/1922;0.018518999999999997;0.6459999999999999;Rwanda
06/1922;0.018946;1.324;Rwanda
07/1922;0.018905;1.021;Rwanda
08/1922;0.018981;0.355;Rwanda
09/1922;0.019317;2.217;Rwanda
10/1922;0.018420000000000002;0.76;Rwanda
11/1922;0.018557999999999998;0.594;Rwanda
12/1922;0.018387;0.351;Rwanda
01/1923;0.019214;1.129;Rwanda
02/1923;0.018091;0.654;Rwanda
03/1923;0.01862;0.568;Rwanda
04/1923;0.017761;1.128;Rwanda
05/1923;0.01871;0.7659999999999999;Rwanda
06/1923;0.018873;0.929;Rwanda
07/1923;0.018768999999999997;1.374;Rwanda
08/1923;0.01939;1.519;Rwanda
09/1923;0.019420000000000003;1.575;Rwanda
10/1923;0.018713;1.4280000000000002;Rwanda
11/1923;0.01848;0.8390000000000001;Rwanda
12/1923;0.018568;0.747;Rwanda
01/1924;0.020067;1.346;Rwanda
02/1924;0.019161;0.39;Rwanda
03/1924;0.019786;1.134;Rwanda
04/1924;0.018501;0.916;Rwanda
05/1924;0.019053;0.347;Rwanda
06/1924;0.019376;1.713;Rwanda
07/1924;0.019279;1.543;Rwanda
08/1924;0.019231;0.88;Rwanda
09/1924;0.019617000000000002;0.42;Rwanda
10/1924;0.019024;0.3229999999999999;Rwanda
11/1924;0.018596;1.067;Rwanda
12/1924;0.019370000000000002;1.355;Rwanda
01/1925;0.018573;0.718;Rwanda
02/1925;0.019111;0.539;Rwanda
03/1925;0.018629;0.615;Rwanda
04/1925;0.019170000000000003;0.349;Rwanda
05/1925;0.01938000000000001;1.23;Rwanda
06/1925;0.018926;0.326;Rwanda
07/1925;0.019323;0.271;Rwanda
08/1925;0.018906;1.175;Rwanda
09/1925;0.019854;0.392;Rwanda
10/1925;0.019242000000000002;0.589;Rwanda
11/1925;0.018409;0.726;Rwanda
12/1925;0.018827000000000003;0.8079999999999999;Rwanda
01/1926;0.019563;1.432;Rwanda
02/1926;0.019625;0.523;Rwanda
03/1926;0.019502;1.206;Rwanda
04/1926;0.018686;0.828;Rwanda
05/1926;0.018646;1.238;Rwanda
06/1926;0.018428999999999997;0.7340000000000001;Rwanda
07/1926;0.01865;0.723;Rwanda
08/1926;0.019375;0.799;Rwanda
09/1926;0.019626;0.679;Rwanda
10/1926;0.018969;0.321;Rwanda
11/1926;0.018833;0.407;Rwanda
12/1926;0.018931;0.5870000000000001;Rwanda
01/1927;0.019779;1.924;Rwanda
02/1927;0.020293;1.4280000000000002;Rwanda
03/1927;0.019331;1.5319999999999998;Rwanda
04/1927;0.01923;0.528;Rwanda
05/1927;0.019229000000000007;0.252;Rwanda
06/1927;0.018562000000000002;0.825;Rwanda
07/1927;0.019010000000000003;0.491;Rwanda
08/1927;0.019369;1.128;Rwanda
09/1927;0.019434;1.217;Rwanda
10/1927;0.019691;1.243;Rwanda
11/1927;0.01925;0.486;Rwanda
12/1927;0.019922000000000002;1.963;Rwanda
01/1928;0.020201;1.222;Rwanda
02/1928;0.020439;1.4409999999999998;Rwanda
03/1928;0.020021;0.436;Rwanda
04/1928;0.018853;0.745;Rwanda
05/1928;0.018777000000000002;0.529;Rwanda
06/1928;0.018972000000000003;0.41;Rwanda
07/1928;0.018794;0.584;Rwanda
08/1928;0.019507;0.74;Rwanda
09/1928;0.020027999999999997;1.134;Rwanda
10/1928;0.019177;0.516;Rwanda
11/1928;0.019216;0.583;Rwanda
12/1928;0.018984;1.072;Rwanda
01/1929;0.019865999999999998;0.875;Rwanda
02/1929;0.020368999999999998;0.946;Rwanda
03/1929;0.019736;1.007;Rwanda
04/1929;0.019159;0.295;Rwanda
05/1929;0.018895;0.6990000000000001;Rwanda
06/1929;0.018743;0.621;Rwanda
07/1929;0.018431;0.843;Rwanda
08/1929;0.018931;0.973;Rwanda
09/1929;0.019325;1.241;Rwanda
10/1929;0.018736;0.718;Rwanda
11/1929;0.018969;0.598;Rwanda
12/1929;0.018818;1.179;Rwanda
01/1930;0.019225000000000003;1.149;Rwanda
02/1930;0.019684;0.501;Rwanda
03/1930;0.019196;0.7340000000000001;Rwanda
04/1930;0.018756000000000002;0.948;Rwanda
05/1930;0.018850000000000002;0.245;Rwanda
06/1930;0.018595;0.529;Rwanda
07/1930;0.019188;0.979;Rwanda
08/1930;0.019597;1.015;Rwanda
09/1930;0.019235;1.179;Rwanda
10/1930;0.018693;0.754;Rwanda
11/1930;0.019068;0.483;Rwanda
12/1930;0.019281;0.7929999999999999;Rwanda
01/1931;0.019768;0.253;Rwanda
02/1931;0.020791;0.971;Rwanda
03/1931;0.019746;0.531;Rwanda
04/1931;0.019411;0.246;Rwanda
05/1931;0.019192;0.581;Rwanda
06/1931;0.019512;0.3720000000000001;Rwanda
07/1931;0.01924;0.8270000000000001;Rwanda
08/1931;0.019559;1.209;Rwanda
09/1931;0.019678;0.979;Rwanda
10/1931;0.019163;0.7979999999999999;Rwanda
11/1931;0.019413;0.8029999999999999;Rwanda
12/1931;0.018661;0.851;Rwanda
01/1932;0.020018;0.45;Rwanda
02/1932;0.019193;0.271;Rwanda
03/1932;0.01833;0.366;Rwanda
04/1932;0.01893;0.416;Rwanda
05/1932;0.018675;0.362;Rwanda
06/1932;0.018949999999999998;0.394;Rwanda
07/1932;0.018751999999999998;0.481;Rwanda
08/1932;0.019563;0.276;Rwanda
09/1932;0.02;0.332;Rwanda
10/1932;0.019536;0.289;Rwanda
11/1932;0.019556;0.667;Rwanda
12/1932;0.018738;0.344;Rwanda
01/1933;0.018868;1.004;Rwanda
02/1933;0.018684000000000003;0.389;Rwanda
03/1933;0.019224;0.443;Rwanda
04/1933;0.019243;0.459;Rwanda
05/1933;0.019261000000000007;0.517;Rwanda
06/1933;0.019379999999999998;0.546;Rwanda
07/1933;0.019284;0.424;Rwanda
08/1933;0.019409;0.624;Rwanda
09/1933;0.019327999999999998;0.463;Rwanda
10/1933;0.018869;0.415;Rwanda
11/1933;0.019457000000000002;0.3229999999999999;Rwanda
12/1933;0.018581;0.5589999999999999;Rwanda
01/1934;0.019004;0.417;Rwanda
02/1934;0.019699;0.687;Rwanda
03/1934;0.018795000000000003;0.583;Rwanda
04/1934;0.018646;0.483;Rwanda
05/1934;0.019286;0.4370000000000001;Rwanda
06/1934;0.019088;0.494;Rwanda
07/1934;0.019347;0.295;Rwanda
08/1934;0.020014;0.472;Rwanda
09/1934;0.020371;0.544;Rwanda
10/1934;0.019314;0.741;Rwanda
11/1934;0.01862;0.462;Rwanda
12/1934;0.018561;0.625;Rwanda
01/1935;0.019902;0.501;Rwanda
02/1935;0.018663;0.52;Rwanda
03/1935;0.019469;0.568;Rwanda
04/1935;0.019158;0.494;Rwanda
05/1935;0.018986;0.485;Rwanda
06/1935;0.01902;0.655;Rwanda
07/1935;0.019256;0.353;Rwanda
08/1935;0.019766;0.515;Rwanda
09/1935;0.020114;0.32;Rwanda
10/1935;0.019457000000000002;0.357;Rwanda
11/1935;0.019713;0.544;Rwanda
12/1935;0.019003;0.449;Rwanda
01/1936;0.018867000000000002;0.521;Rwanda
02/1936;0.019098;0.623;Rwanda
03/1936;0.019170000000000003;0.502;Rwanda
04/1936;0.018629;0.459;Rwanda
05/1936;0.019743;0.585;Rwanda
06/1936;0.019163;0.948;Rwanda
07/1936;0.019325000000000005;0.967;Rwanda
08/1936;0.019965;0.679;Rwanda
09/1936;0.019718;0.271;Rwanda
10/1936;0.019713;0.452;Rwanda
11/1936;0.019742000000000003;0.638;Rwanda
12/1936;0.018651;0.368;Rwanda
01/1937;0.019518999999999998;0.397;Rwanda
02/1937;0.019158;0.34;Rwanda
03/1937;0.018906;0.608;Rwanda
04/1937;0.018966999999999998;0.525;Rwanda
05/1937;0.018962;0.726;Rwanda
06/1937;0.018928999999999998;0.895;Rwanda
07/1937;0.019059;0.6779999999999999;Rwanda
08/1937;0.019681999999999998;0.644;Rwanda
09/1937;0.019936;0.615;Rwanda
10/1937;0.019303;0.413;Rwanda
11/1937;0.018218;0.606;Rwanda
12/1937;0.018703;0.46;Rwanda
01/1938;0.019646999999999998;0.491;Rwanda
02/1938;0.019842;0.362;Rwanda
03/1938;0.018873;0.299;Rwanda
04/1938;0.019117000000000002;0.303;Rwanda
05/1938;0.018938;0.622;Rwanda
06/1938;0.018667000000000003;0.237;Rwanda
07/1938;0.019129;0.3229999999999999;Rwanda
08/1938;0.019765;0.381;Rwanda
09/1938;0.019872;0.439;Rwanda
10/1938;0.019100000000000002;0.25;Rwanda
11/1938;0.01896;0.297;Rwanda
12/1938;0.018767;0.17;Rwanda
01/1939;0.019464;0.426;Rwanda
02/1939;0.019135000000000003;0.332;Rwanda
03/1939;0.019067;0.311;Rwanda
04/1939;0.018639;0.175;Rwanda
05/1939;0.019017;0.291;Rwanda
06/1939;0.019034;0.45;Rwanda
07/1939;0.01919100000000001;0.306;Rwanda
08/1939;0.019757;0.218;Rwanda
09/1939;0.019537;0.286;Rwanda
10/1939;0.019309;0.374;Rwanda
11/1939;0.018897999999999998;0.232;Rwanda
12/1939;0.019252;0.265;Rwanda
01/1940;0.019013000000000002;0.5;Rwanda
02/1940;0.019192;0.498;Rwanda
03/1940;0.018928;0.353;Rwanda
04/1940;0.019391;0.334;Rwanda
05/1940;0.019540000000000005;0.2;Rwanda
06/1940;0.019349;0.25;Rwanda
07/1940;0.019157;0.37;Rwanda
08/1940;0.019964;0.221;Rwanda
09/1940;0.020308;0.5670000000000001;Rwanda
10/1940;0.019512;0.292;Rwanda
11/1940;0.019039999999999998;0.361;Rwanda
12/1940;0.019574;0.192;Rwanda
01/1941;0.019799;0.315;Rwanda
02/1941;0.02053;0.419;Rwanda
03/1941;0.019811;0.317;Rwanda
04/1941;0.019949;0.278;Rwanda
05/1941;0.020042;0.43;Rwanda
06/1941;0.019826;0.384;Rwanda
07/1941;0.019600000000000003;0.357;Rwanda
08/1941;0.020352000000000002;0.319;Rwanda
09/1941;0.020347999999999998;0.319;Rwanda
10/1941;0.020137000000000002;0.485;Rwanda
11/1941;0.018999;0.444;Rwanda
12/1941;0.018496;0.375;Rwanda
01/1942;0.019239;0.557;Rwanda
02/1942;0.019889;0.687;Rwanda
03/1942;0.019111999999999997;0.251;Rwanda
04/1942;0.019047;0.455;Rwanda
05/1942;0.019135000000000003;0.578;Rwanda
06/1942;0.019184999999999997;0.176;Rwanda
07/1942;0.018847000000000003;0.232;Rwanda
08/1942;0.019271999999999997;0.196;Rwanda
09/1942;0.019931;0.398;Rwanda
10/1942;0.019577999999999998;0.472;Rwanda
11/1942;0.019444000000000003;0.494;Rwanda
12/1942;0.018785;0.305;Rwanda
01/1943;0.020014000000000007;0.216;Rwanda
02/1943;0.019248;0.306;Rwanda
03/1943;0.019129;0.398;Rwanda
